   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   770        20           7              1              0       0.8571428571428571       7       
   771        12           5              0              0             1.0             6       
   772        17           4              1              0            0.75             3       
   773        11           5              0              0             1.0             6       
   774        15           6              0              0             1.0             7       
   775        18           5              0              0             1.0             5       
   776        19           6              1              0       0.8333333333333334       5       
   777        17           4              1              0            0.75             3       
   778        10           2              0              0             1.0             3       
   779        17           4              1              0            0.75             3       
   780        17           5              0              0             1.0             5       
   781        15           4              0              0             1.0             5       
   782        10           2              0              0             1.0             3       
   783        18           5              0              0             1.0             5       
   784        14           3              0              0             1.0             3       
   785        18           5              1              0             0.8             5       
   786        9            5              0              0             1.0             6       
   787        19           6              0              0             1.0             7       
   788        15           4              0              0             1.0             4       
   789        15           4              1              0            0.75             3       
   790        19           6              1              0       0.8333333333333334       5       
   791        17           4              0              0             1.0             5       
   792        10           2              0              0             1.0             2       
   793        16           5              1              0             0.8             4       
   794        15           4              0              0             1.0             4       
   795        11           3              1              0       0.6666666666666666       3       
   796        20           7              1              0       0.8571428571428571       7       
   797        20           7              1              0       0.8571428571428571       6       
   798        18           8              1              0            0.875            7       
   799        19           6              1              0       0.8333333333333334       5       
   800        18           5              1              0             0.8             5       
   801        16           3              0              0             1.0             4       
   802        17           6              1              0       0.8333333333333334       6       
   803        15           4              0              0             1.0             4       
   804        18           6              1              0       0.8333333333333334       5       
   805        18           5              1              0             0.8             5       
   806        20           7              1              0       0.8571428571428571       7       
   807        10           2              0              0             1.0             2       
   808        20           7              1              0       0.8571428571428571       7       
   809        16           4              0              0             1.0             4       
   810        19           6              0              0             1.0             7       
   811        17           7              1              0       0.8571428571428571       7       
   812        16           6              0              0             1.0             7       
   813        17           4              0              0             1.0             5       
   814        15           4              0              0             1.0             4       
   815        18           5              1              0             0.8             4       
   816        19           7              1              0       0.8571428571428571       6       
   817        18           6              1              0       0.8333333333333334       6       
   818        18           5              1              0             0.8             5       
   819        12           5              1              0             0.8             5       
   820        17           4              0              0             1.0             6       
   821        15           5              0              0             1.0             5       
   822        18           5              1              0             0.8             4       
   823        19           6              0              0             1.0             6       
   824        15           5              0              0             1.0             5       
   825        18           6              1              0       0.8333333333333334       5       
   826        16           6              1              0       0.8333333333333334       6       
   827        17           7              0              0             1.0             8       
   828        13           4              0              0             1.0             4       
   829        15           4              1              0            0.75             4       
   830        16           5              0              0             1.0             6       
   831        19           6              1              0       0.8333333333333334       5       
   832        19           6              1              0       0.8333333333333334       6       
   833        19           6              1              0       0.8333333333333334       5       
   834        18           5              1              0             0.8             5       
   835        16           6              1              0       0.8333333333333334       5       
   836        17           4              0              0             1.0             4       
   837        18           5              1              0             0.8             4       
   838        18           5              1              0             0.8             5       
   839        15           4              0              0             1.0             4       
   840        18           5              1              0             0.8             4       
   841        16           3              0              0             1.0             3       
   842        15           4              0              0             1.0             4       
   843        20           7              1              0       0.8571428571428571       7       
   844        16           3              0              0             1.0             3       
   845        12           3              0              0             1.0             3       
   846        18           5              0              0             1.0             5       
   847        18           6              1              0       0.8333333333333334       5       
   848        20           8              1              0            0.875            8       
   849        16           5              0              0             1.0             6       
   850        17           4              0              0             1.0             4       
   851        19           6              0              0             1.0             6       
   852        15           5              1              0             0.8             4       
   853        19           7              0              0             1.0             7       
   854        20           7              1              0       0.8571428571428571       6       
   855        17           4              1              0            0.75             3       
   856        20           7              1              0       0.8571428571428571       7       
   857        17           4              0              0             1.0             5       
   858        17           4              0              0             1.0             5       
   859        19           6              0              0             1.0             6       
   860        17           4              0              0             1.0             4       
   861        17           4              0              0             1.0             5       
   862        8            4              0              0             1.0             4       
   863        18           6              1              0       0.8333333333333334       5       
   864        17           4              0              0             1.0             4       
   865        20           7              1              0       0.8571428571428571       7       
   866        20           7              1              0       0.8571428571428571       6       
   867        16           5              0              0             1.0             6       
   868        18           5              1              0             0.8             5       
   869        14           3              0              0             1.0             4       
   870        19           6              0              0             1.0             6       
   871        14           4              0              0             1.0             5       
   872        17           4              1              0            0.75             3       
   873        18           5              1              0             0.8             5       
   874        19           7              1              0       0.8571428571428571       7       
   875        19           6              1              0       0.8333333333333334       5       
   876        18           5              1              0             0.8             5       
   877        17           5              1              0             0.8             5       
   878        11           3              1              0       0.6666666666666666       3       
   879        17           4              0              0             1.0             4       
   880        17           4              1              0            0.75             3       
   881        18           5              1              0             0.8             5       
   882        15           4              0              0             1.0             5       
   883        18           6              1              0       0.8333333333333334       5       
   884        18           8              1              0            0.875            8       
   885        19           6              1              0       0.8333333333333334       6       
   886        17           4              0              0             1.0             4       
   887        18           5              1              0             0.8             4       
   888        18           5              1              0             0.8             4       
   889        19           6              0              0             1.0             6       
   890        14           3              0              0             1.0             4       
   891        20           7              1              0       0.8571428571428571       6       
   892        16           5              1              0             0.8             4       
   893        18           5              0              0             1.0             6       
   894        17           6              1              0       0.8333333333333334       6       
   895        18           5              1              0             0.8             5       
   896        18           5              1              0             0.8             5       
   897        18           6              1              0       0.8333333333333334       6       
   898        15           4              0              0             1.0             4       
   899        17           5              1              0             0.8             5       
   900        15           4              0              0             1.0             4       
   901        18           5              1              0             0.8             5       
   902        17           5              0              0             1.0             5       
   903        14           3              0              0             1.0             4       
   904        18           5              0              0             1.0             5       
   905        17           4              1              0            0.75             4       
   906        14           3              0              0             1.0             4       
   907        17           4              1              0            0.75             3       
   908        20           8              1              0            0.875            8       
   909        18           5              1              0             0.8             5       
   910        17           6              0              0             1.0             6       
   911        18           6              1              0       0.8333333333333334       6       
   912        16           6              0              0             1.0             6       
   913        11           2              0              0             1.0             3       
   914        18           5              1              0             0.8             4       
   915        14           4              0              0             1.0             4       
   916        17           4              1              0            0.75             3       
   917        18           5              0              0             1.0             6       
   918        12           5              1              0             0.8             5       
   919        18           5              1              0             0.8             6       
   920        18           5              1              0             0.8             5       
   921        20           7              1              0       0.8571428571428571       7       
   922        14           5              0              0             1.0             5       
   923        18           5              1              0             0.8             5       
   924        19           6              0              0             1.0             7       
   925        20           7              1              0       0.8571428571428571       7       
   926        19           6              1              0       0.8333333333333334       5       
   927        18           6              0              0             1.0             7       
   928        20           7              1              0       0.8571428571428571       7       
   929        17           6              1              0       0.8333333333333334       5       
   930        17           7              1              0       0.8571428571428571       7       
   931        14           4              0              0             1.0             4       
   932        15           4              1              0            0.75             5       
   933        14           3              0              0             1.0             5       
   934        14           3              0              0             1.0             3       
   935        14           3              0              0             1.0             3       
   936        16           5              1              0             0.8             4       
   937        19           6              1              0       0.8333333333333334       5       
   938        19           6              1              0       0.8333333333333334       5       
   939        16           4              0              0             1.0             4       
   940        11           3              1              0       0.6666666666666666       3       
   941        17           5              0              0             1.0             5       
   942        14           3              0              0             1.0             4       
   943        17           4              0              0             1.0             5       
   944        17           5              0              0             1.0             5       
   945        10           2              0              0             1.0             2       
   946        15           4              1              0            0.75             5       
   947        19           6              1              0       0.8333333333333334       5       
   948        15           4              0              0             1.0             4       
   949        16           5              0              0             1.0             5       
   950        17           5              0              0             1.0             5       
   951        14           4              0              0             1.0             4       
   952        18           5              1              0             0.8             5       
   953        18           6              1              0       0.8333333333333334       5       
   954        15           4              0              0             1.0             4       
   955        19           6              0              0             1.0             6       
   956        19           6              1              0       0.8333333333333334       5       
   957        14           3              0              0             1.0             3       
   958        15           4              0              0             1.0             4       
   959        19           6              1              0       0.8333333333333334       5       
   960        18           5              1              0             0.8             5       
   961        15           4              0              0             1.0             5       
   962        14           3              0              0             1.0             3       
   963        17           4              0              0             1.0             5       
   964        17           4              0              0             1.0             4       
   965        15           4              0              0             1.0             4       
   966        18           6              1              0       0.8333333333333334       5       
   967        18           5              1              0             0.8             4       
   968        20           7              1              0       0.8571428571428571       7       
   969        19           6              0              0             1.0             7       
   970        18           5              1              0             0.8             4       
   971        20           7              1              0       0.8571428571428571       6       
   972        18           6              0              0             1.0             6       
   973        19           6              0              0             1.0             7       
   974        18           5              1              0             0.8             5       
   975        15           4              1              0            0.75             4       
   976        16           3              0              0             1.0             3       
   977        15           4              1              0            0.75             4       
   978        15           4              0              0             1.0             4       
   979        19           6              1              0       0.8333333333333334       5       
   980        18           6              1              0       0.8333333333333334       6       
   981        20           7              1              0       0.8571428571428571       7       
   982        15           4              0              0             1.0             4       
   983        20           8              1              0            0.875            7       
   984        20           7              1              0       0.8571428571428571       6       
   985        10           2              0              0             1.0             2       
   986        19           6              0              0             1.0             6       
   987        12           3              0              0             1.0             3       
   988        18           5              1              0             0.8             5       
   989        18           6              1              0       0.8333333333333334       5       
   990        21           8              1              0            0.875            7       
   991        20           7              1              0       0.8571428571428571       7       
   992        15           4              1              0            0.75             4       
   993        19           6              1              0       0.8333333333333334       5       
   994        16           5              0              0             1.0             5       
   995        17           4              0              0             1.0             6       
   996        18           5              1              0             0.8             5       
   997        20           7              1              0       0.8571428571428571       6       
   998        18           5              1              0             0.8             5       
   999        13           4              0              0             1.0             4       
   1000       18           5              0              0             1.0             6       
   1001       11           2              0              0             1.0             2       
   1002       20           7              1              0       0.8571428571428571       7       
   1003       20           7              1              0       0.8571428571428571       7       
   1004       17           4              0              0             1.0             4       
   1005       18           8              1              0            0.875            8       
   1006       22           9              0              0             1.0             9       
   1007       16           5              1              0             0.8             5       
   1008       15           4              0              0             1.0             4       
   1009       10           2              0              0             1.0             2       
   1010       19           6              1              0       0.8333333333333334       6       
   1011       19           6              0              0             1.0             7       
   1012       16           6              1              0       0.8333333333333334       5       
   1013       18           5              0              0             1.0             5       
   1014       20           8              1              0            0.875            7       
   1015       18           5              0              0             1.0             5       
   1016       15           4              1              0            0.75             4       
   1017       19           7              1              0       0.8571428571428571       7       
   1018       18           5              0              0             1.0             5       
   1019       16           3              0              0             1.0             3       
   1020       18           6              1              0       0.8333333333333334       5       
   1021       16           7              1              0       0.8571428571428571       7       
   1022       15           5              0              0             1.0             5       
   1023       19           6              0              0             1.0             7       
   1024       14           3              0              0             1.0             4       
   1025       10           2              0              0             1.0             2       
   1026       18           5              1              0             0.8             4       
   1027       14           3              0              0             1.0             4       
   1028       18           5              1              0             0.8             4       
   1029       16           5              0              0             1.0             5       
   1030       20           7              1              0       0.8571428571428571       7       
   1031       14           3              0              0             1.0             4       
   1032       18           5              0              0             1.0             5       
   1033       15           4              1              0            0.75             4       
   1034       11           2              0              0             1.0             2       
   1035       20           7              1              0       0.8571428571428571       7       
   1036       16           6              0              0             1.0             7       
   1037       19           9              1              0       0.8888888888888888       8       
   1038       19           6              1              0       0.8333333333333334       5       
   1039       19           6              1              0       0.8333333333333334       6       
   1040       16           4              0              0             1.0             5       
   1041       10           2              0              0             1.0             2       
   1042       11           5              0              0             1.0             5       
   1043       16           6              1              0       0.8333333333333334       5       
   1044       17           4              0              0             1.0             5       
   1045       18           8              1              0            0.875            7       
   1046       16           3              0              0             1.0             4       
   1047       16           5              0              0             1.0             5       
   1048       17           4              0              0             1.0             4       
   1049       20           7              1              0       0.8571428571428571       6       
   1050       19           6              1              0       0.8333333333333334       5       
   1051       20           7              1              0       0.8571428571428571       6       
   1052       19           6              1              0       0.8333333333333334       5       
   1053       18           5              1              0             0.8             5       
   1054       22           9              1              0       0.8888888888888888       9       
   1055       18           6              1              0       0.8333333333333334       5       
   1056       18           5              1              0             0.8             5       
   1057       13           4              0              0             1.0             5       
   1058       18           5              0              0             1.0             5       
   1059       12           6              1              0       0.8333333333333334       6       
   1060       17           4              0              0             1.0             5       
   1061       17           4              0              0             1.0             5       
   1062       19           6              1              0       0.8333333333333334       6       
   1063       18           5              1              0             0.8             5       
   1064       19           6              0              0             1.0             7       
   1065       19           6              1              0       0.8333333333333334       5       
   1066       20           7              1              0       0.8571428571428571       6       
   1067       18           5              1              0             0.8             5       
   1068       18           5              1              0             0.8             5       
   1069       10           2              0              0             1.0             3       
   1070       17           4              0              0             1.0             4       
   1071       16           3              0              0             1.0             3       
   1072       17           4              1              0            0.75             3       
   1073       17           6              1              0       0.8333333333333334       6       
   1074       16           5              0              0             1.0             6       
   1075       18           5              1              0             0.8             5       
   1076       18           5              1              0             0.8             4       
   1077       16           6              1              0       0.8333333333333334       6       
   1078       20           7              1              0       0.8571428571428571       7       
   1079       18           5              1              0             0.8             5       
   1080       20           7              0              0             1.0             7       
   1081       19           6              0              0             1.0             6       
   1082       18           5              1              0             0.8             5       
   1083       16           6              0              0             1.0             6       
   1084       11           5              0              0             1.0             6       
   1085       14           3              0              0             1.0             4       
   1086       17           4              1              0            0.75             3       
   1087       15           4              0              0             1.0             4       
   1088       20           7              1              0       0.8571428571428571       7       
   1089       14           3              0              0             1.0             4       
   1090       16           6              0              0             1.0             6       
   1091       16           6              1              0       0.8333333333333334       5       
   1092       19           7              1              0       0.8571428571428571       7       
   1093       10           2              0              0             1.0             3       
   1094       15           4              1              0            0.75             4       
   1095       19           6              0              0             1.0             7       
   1096       11           3              1              0       0.6666666666666666       3       
   1097       20           7              1              0       0.8571428571428571       7       
   1098       8            4              0              0             1.0             4       
   1099       18           5              1              0             0.8             5       
   1100       22           9              1              0       0.8888888888888888       8       
   1101       18           5              1              0             0.8             5       
   1102       17           7              0              0             1.0             7       
   1103       17           4              0              0             1.0             5       
   1104       15           4              0              0             1.0             4       
   1105       15           6              0              0             1.0             6       
   1106       18           6              1              0       0.8333333333333334       5       
   1107       18           5              1              0             0.8             5       
   1108       19           7              1              0       0.8571428571428571       6       
   1109       20           7              1              0       0.8571428571428571       6       
   1110       18           5              0              0             1.0             5       
   1111       10           2              0              0             1.0             3       
   1112       10           2              0              0             1.0             2       
   1113       16           5              1              0             0.8             4       
   1114       17           7              0              0             1.0             7       
   1115       19           6              0              0             1.0             7       
   1116       19           6              0              0             1.0             7       
   1117       15           4              0              0             1.0             4       
   1118       18           5              1              0             0.8             5       
   1119       17           5              0              0             1.0             5       
   1120       15           4              0              0             1.0             4       
   1121       21           8              0              0             1.0             9       
   1122       18           5              1              0             0.8             5       
   1123       17           8              1              0            0.875            7       
   1124       18           6              1              0       0.8333333333333334       5       
   1125       17           4              0              0             1.0             4       
   1126       11           3              1              0       0.6666666666666666       3       
   1127       19           6              0              0             1.0             7       
   1128       19           7              0              0             1.0             8       
   1129       17           4              1              0            0.75             3       
   1130       19           6              0              0             1.0             6       
   1131       18           5              0              0             1.0             5       
   1132       18           5              0              0             1.0             6       
   1133       19           7              1              0       0.8571428571428571       7       
   1134       17           5              1              0             0.8             4       
   1135       17           4              0              0             1.0             5       
   1136       16           3              0              0             1.0             3       
   1137       10           2              0              0             1.0             3       
   1138       17           4              1              0            0.75             3       
   1139       14           3              0              0             1.0             3       
   1140       16           5              0              0             1.0             5       
   1141       15           5              0              0             1.0             5       
   1142       15           4              0              0             1.0             4       
   1143       18           5              0              0             1.0             6       
   1144       19           6              0              0             1.0             6       
   1145       17           4              0              0             1.0             4       
   1146       20           7              1              0       0.8571428571428571       7       
   1147       18           5              1              0             0.8             4       
   1148       17           5              0              0             1.0             6       
   1149       10           2              0              0             1.0             3       
   1150       15           4              1              0            0.75             4       
   1151       11           5              0              0             1.0             6       
   1152       13           4              0              0             1.0             4       
   1153       16           6              1              0       0.8333333333333334       5       
   1154       14           3              0              0             1.0             5       
   1155       16           3              0              0             1.0             3       
   1156       16           6              1              0       0.8333333333333334       5       
   1157       18           6              1              0       0.8333333333333334       6       
   1158       18           6              1              0       0.8333333333333334       6       
   1159       14           4              0              0             1.0             4       
   1160       20           7              1              0       0.8571428571428571       6       
   1161       10           2              0              0             1.0             2       
   1162       11           2              0              0             1.0             4       
   1163       17           7              0              0             1.0             7       
   1164       17           4              1              0            0.75             3       
   1165       17           5              0              0             1.0             5       
   1166       16           6              1              0       0.8333333333333334       5       
   1167       18           6              1              0       0.8333333333333334       5       
   1168       19           6              1              0       0.8333333333333334       6       
   1169       18           5              1              0             0.8             5       
   1170       20           7              1              0       0.8571428571428571       6       
   1171       18           5              1              0             0.8             6       
   1172       18           5              0              0             1.0             5       
   1173       14           4              0              0             1.0             4       
   1174       17           4              1              0            0.75             3       
   1175       17           4              0              0             1.0             5       
   1176       11           2              0              0             1.0             3       
   1177       17           4              1              0            0.75             3       
   1178       12           5              1              0             0.8             4       
   1179       16           3              0              0             1.0             3       
   1180       19           6              1              0       0.8333333333333334       5       
   1181       16           6              1              0       0.8333333333333334       5       
   1182       14           3              0              0             1.0             3       
   1183       19           6              0              0             1.0             6       
   1184       17           4              0              0             1.0             4       
   1185       16           3              0              0             1.0             4       
   1186       17           5              1              0             0.8             4       
   1187       17           4              1              0            0.75             3       
   1188       18           5              0              0             1.0             5       
   1189       11           4              0              0             1.0             5       
   1190       21           8              0              0             1.0             9       
   1191       10           2              0              0             1.0             2       
   1192       17           4              0              0             1.0             5       
   1193       10           2              0              0             1.0             2       
   1194       11           2              0              0             1.0             3       
   1195       20           7              1              0       0.8571428571428571       7       
   1196       15           4              1              0            0.75             4       
   1197       15           4              0              0             1.0             4       
   1198       18           5              1              0             0.8             5       
   1199       19           6              1              0       0.8333333333333334       5       
   1200       21           8              1              0            0.875            8       
   1201       16           6              1              0       0.8333333333333334       6       
   1202       17           4              0              0             1.0             4       
   1203       19           6              0              0             1.0             7       
   1204       11           2              0              0             1.0             3       
   1205       19           6              0              0             1.0             7       
   1206       18           8              1              0            0.875            7       
   1207       15           4              0              0             1.0             4       
   1208       16           3              0              0             1.0             4       
   1209       16           5              0              0             1.0             5       
   1210       20           7              1              0       0.8571428571428571       6       
   1211       18           6              0              0             1.0             6       
   1212       18           6              1              0       0.8333333333333334       5       
   1213       17           4              1              0            0.75             4       
   1214       20           7              1              0       0.8571428571428571       7       
   1215       18           5              1              0             0.8             5       
   1216       18           5              1              0             0.8             5       
   1217       19           6              0              0             1.0             6       
   1218       18           5              0              0             1.0             5       
   1219       20           7              1              0       0.8571428571428571       7       
   1220       17           4              0              0             1.0             5       
   1221       17           5              1              0             0.8             4       
   1222       15           5              0              0             1.0             5       
   1223       17           5              0              0             1.0             5       
   1224       15           5              0              0             1.0             6       
   1225       10           2              0              0             1.0             2       
   1226       20           7              1              0       0.8571428571428571       6       
   1227       10           2              0              0             1.0             3       
   1228       18           5              1              0             0.8             5       
   1229       18           5              1              0             0.8             5       
   1230       17           4              0              0             1.0             5       
   1231       15           4              1              0            0.75             4       
   1232       10           6              0              0             1.0             7       
   1233       10           2              0              0             1.0             2       
   1234       15           4              1              0            0.75             4       
   1235       17           4              0              0             1.0             5       
