1241	11
1242	11
1243	12
1244	11
1245	9
1246	11
1247	11
1248	11
1249	11
1250	11
1251	11
1252	11
1253	11
1254	11
1255	11
1256	12
1257	11
1258	12
1259	11
1260	11
1261	12
1262	11
1263	9
1264	11
1265	12
1266	11
1267	11
1268	11
1269	11
1270	11
1271	11
1272	11
1273	11
1274	11
1275	11
1276	11
1277	12
1278	12
1279	12
1280	11
1281	11
1282	11
1283	12
1284	11
1285	9
1286	11
1287	11
1288	11
1289	11
1290	11
1291	11
1292	11
1293	11
1294	11
1295	11
1296	12
1297	12
1298	11
1299	12
1300	11
1301	11
1302	11
1303	12
1304	11
1305	9
1306	11
1307	11
1308	11
1309	11
1310	11
1311	11
1312	11
1313	11
1314	11
1315	11
1316	12
1317	11
1318	12
1319	12
1320	11
1321	11
1322	11
1323	12
1324	11
1325	9
1326	11
1327	11
1328	11
1329	11
1330	11
1331	11
1332	11
1333	11
1334	11
1335	11
1336	12
1337	11
1338	12
1339	12
1340	11
1341	11
1342	11
1343	12
1344	11
1345	9
1346	11
1347	11
1348	11
1349	11
1350	11
1351	11
1352	11
1353	11
1354	11
1355	11
1356	12
1357	11
1358	12
1359	12
1360	11
1361	11
1362	11
1363	12
1364	11
1365	9
1366	11
1367	11
1368	11
1369	11
1370	11
1371	11
1372	11
1373	11
1374	11
1375	11
1376	12
1377	11
1378	12
1379	12
1380	11
1381	11
1382	12
1383	11
1384	11
1385	9
1386	11
1387	11
1388	11
1389	11
1390	11
1391	11
1392	11
1393	11
1394	11
1395	11
1396	12
1397	11
1398	12
1399	12
1400	11
1401	11
1402	11
1403	12
1404	11
1405	9
1406	11
1407	11
1408	11
1409	11
1410	11
1411	11
1412	11
1413	11
1414	11
1415	11
1416	12
1417	12
1418	11
1419	12
1420	11
1421	11
1422	11
1423	12
1424	11
1425	8
1426	11
1427	11
1428	11
1429	11
1430	11
1431	11
1432	11
1433	11
1434	11
1435	11
1436	10
1437	10
1438	11
1439	10
1440	11
1441	11
1442	11
1443	10
1444	11
1445	9
1446	12
1447	12
1448	12
1449	12
1450	12
1451	12
1452	12
1453	12
1454	12
1455	12
1456	11
1457	12
1458	11
1459	11
1460	12
1461	12
1462	12
1463	11
1464	12
1465	11
1466	9
1467	11
1468	11
1469	11
1470	11
1471	11
1472	11
1473	11
1474	11
1475	11
1476	12
1477	11
1478	12
1479	11
1480	11
1481	12
1482	11
1483	11
1484	12
1485	9
1486	11
1487	11
1488	11
1489	11
1490	11
1491	11
1492	11
1493	11
1494	11
1495	11
1496	11
1497	12
1498	12
1499	12
1500	11
1501	11
1502	11
1503	12
1504	11
1505	9
1506	11
1507	11
1508	11
1509	11
1510	11
1511	11
1512	11
1513	11
1514	11
1515	11
1516	11
1517	12
1518	12
1519	11
1520	11
1521	12
1522	11
1523	12
1524	11
1525	9
1526	11
1527	11
1528	11
1529	11
1530	11
1531	11
1532	11
1533	11
1534	11
1535	11
1536	11
1537	12
1538	12
1539	12
1540	11
1541	11
1542	11
1543	9
1544	12
1545	11
1546	11
1547	11
1548	11
1549	11
1550	11
1551	11
1552	11
1553	11
1554	11
1555	11
1556	12
1557	11
1558	12
1559	11
1560	12
1561	11
1562	11
1563	11
1564	12
1565	9
1566	11
1567	11
1568	11
1569	11
1570	11
1571	11
1572	11
1573	11
1574	11
1575	11
1576	12
1577	11
1578	12
1579	12
1580	11
1581	11
1582	11
1583	11
1584	12
1585	9
1586	11
1587	11
1588	11
1589	11
1590	11
1591	11
1592	11
1593	11
1594	11
1595	11
1596	11
1597	12
1598	12
1599	12
1600	11
1601	11
1602	11
1603	12
1604	11
1605	9
1606	11
1607	11
1608	11
1609	11
1610	11
1611	11
1612	11
1613	11
1614	11
1615	12
1616	11
1617	11
1618	11
1619	12
1620	12
1621	11
1622	11
1623	12
1624	11
1625	9
1626	11
1627	11
1628	11
1629	11
1630	11
1631	11
1632	11
1633	11
1634	11
1635	11
1636	12
1637	11
1638	12
1639	12
1640	11
1641	11
1642	11
1643	12
1644	9
1645	11
1646	11
1647	11
1648	11
1649	11
1650	11
1651	11
1652	11
1653	11
1654	11
1655	11
1656	12
1657	11
1658	12
1659	12
1660	11
1661	11
1662	11
1663	11
1664	12
