   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   235        11           5              1              0             0.8      
   236        11           5              1              0             0.8      
   237        12           7              2              0       0.7142857142857143
   238        11           4              0              0             1.0      
   239        11           5              1              0             0.8      
   240        12           6              1              0       0.8333333333333334
   241        11           3              0              0             1.0      
   242        14           8              1              0            0.875     
   243        11           4              0              0             1.0      
   244        11           5              1              0             0.8      
   245        7            6              3              0             0.5      
   246        11           5              1              0             0.8      
   247        11           3              0              0             1.0      
   248        7            4              1              0            0.75      
   249        11           5              1              0             0.8      
   250        7            2              0              0             1.0      
   251        12           5              1              0             0.8      
   252        11           6              2              0       0.6666666666666666
   253        11           6              2              0       0.6666666666666666
   254        11           5              1              0             0.8      
   255        11           6              1              0       0.8333333333333334
   256        11           5              1              0             0.8      
   257        11           7              2              0       0.7142857142857143
   258        12           6              1              0       0.8333333333333334
   259        11           6              2              0       0.6666666666666666
   260        12           6              1              0       0.8333333333333334
   261        11           4              1              0            0.75      
   262        9            4              1              0            0.75      
   263        12           7              2              0       0.7142857142857143
   264        9            2              0              0             1.0      
   265        13           7              1              0       0.8571428571428571
   266        7            4              1              0            0.75      
   267        13           7              1              0       0.8571428571428571
   268        11           5              1              0             0.8      
   269        12           7              2              0       0.7142857142857143
   270        13           5              0              0             1.0      
   271        12           7              2              0       0.7142857142857143
   272        10           5              1              0             0.8      
   273        9            4              1              0            0.75      
   274        11           6              2              0       0.6666666666666666
   275        12           7              2              0       0.7142857142857143
   276        9            4              1              0            0.75      
   277        11           5              1              0             0.8      
   278        13           7              1              0       0.8571428571428571
   279        12           7              2              0       0.7142857142857143
   280        11           5              1              0             0.8      
   281        11           6              2              0       0.6666666666666666
   282        13           6              0              0             1.0      
   283        12           6              2              0       0.6666666666666666
   284        7            4              1              0            0.75      
   285        12           6              1              0       0.8333333333333334
   286        13           7              1              0       0.8571428571428571
   287        12           4              0              0             1.0      
   288        11           5              1              0             0.8      
   289        13           7              1              0       0.8571428571428571
   290        11           5              1              0             0.8      
   291        11           5              1              0             0.8      
   292        13           7              1              0       0.8571428571428571
   293        12           5              0              0             1.0      
   294        7            5              2              0             0.6      
   295        12           5              1              0             0.8      
   296        15          10              2              0             0.8      
   297        11           4              0              0             1.0      
   298        7            5              2              0             0.6      
   299        11           3              0              0             1.0      
   300        12           5              0              0             1.0      
   301        12           6              1              0       0.8333333333333334
   302        12           6              1              0       0.8333333333333334
   303        13           7              1              0       0.8571428571428571
   304        7            4              1              0            0.75      
   305        10           5              1              0             0.8      
   306        13           6              1              0       0.8333333333333334
   307        11           7              3              0       0.5714285714285714
   308        7            2              0              0             1.0      
   309        12           6              1              0       0.8333333333333334
   310        9            6              3              0             0.5      
   311        11           4              1              0            0.75      
   312        12           6              1              0       0.8333333333333334
   313        11           5              1              0             0.8      
   314        14           6              0              0             1.0      
   315        11           7              2              0       0.7142857142857143
   316        11           6              2              0       0.6666666666666666
   317        11           6              1              0       0.8333333333333334
   318        11           5              0              0             1.0      
   319        13           7              1              0       0.8571428571428571
   320        12           5              0              0             1.0      
   321        11           5              1              0             0.8      
   322        12           7              2              0       0.7142857142857143
   323        12           6              1              0       0.8333333333333334
   324        15           9              1              0       0.8888888888888888
   325        10           5              1              0             0.8      
   326        11           5              1              0             0.8      
   327        10           5              1              0             0.8      
   328        11           5              1              0             0.8      
   329        7            5              2              0             0.6      
   330        13           7              1              0       0.8571428571428571
   331        13           7              1              0       0.8571428571428571
   332        9            4              1              0            0.75      
   333        7            4              1              0            0.75      
   334        7            4              1              0            0.75      
   335        7            4              1              0            0.75      
   336        13           8              2              0            0.75      
   337        11           5              1              0             0.8      
   338        10           6              2              0       0.6666666666666666
   339        11           5              1              0             0.8      
   340        12           5              0              0             1.0      
   341        11           3              0              0             1.0      
   342        13           7              1              0       0.8571428571428571
   343        11           6              1              0       0.8333333333333334
   344        9            5              2              0             0.6      
   345        7            4              1              0            0.75      
   346        13           8              2              0            0.75      
   347        11           4              0              0             1.0      
   348        12           7              2              0       0.7142857142857143
   349        11           7              3              0       0.5714285714285714
   350        13           7              1              0       0.8571428571428571
   351        7            4              1              0            0.75      
   352        11           3              0              0             1.0      
   353        9            3              0              0             1.0      
   354        9            4              1              0            0.75      
   355        13           5              0              0             1.0      
   356        11           6              1              0       0.8333333333333334
   357        12           4              0              0             1.0      
   358        12           6              1              0       0.8333333333333334
   359        12           6              1              0       0.8333333333333334
   360        7            4              1              0            0.75      
   361        9            5              2              0             0.6      
   362        13           6              0              0             1.0      
   363        11           4              0              0             1.0      
   364        14           7              0              0             1.0      
   365        13           7              1              0       0.8571428571428571
   366        11           5              1              0             0.8      
   367        11           5              1              0             0.8      
   368        11           6              1              0       0.8333333333333334
   369        12           5              0              0             1.0      
   370        11           5              1              0             0.8      
   371        11           6              2              0       0.6666666666666666
   372        11           5              1              0             0.8      
   373        13           9              2              0       0.7777777777777778
   374        11           5              1              0             0.8      
   375        11           5              1              0             0.8      
   376        9            4              1              0            0.75      
   377        13           7              1              0       0.8571428571428571
   378        9            2              0              0             1.0      
   379        7            2              0              0             1.0      
   380        14           7              0              0             1.0      
   381        7            4              1              0            0.75      
   382        12           6              1              0       0.8333333333333334
   383        11           5              1              0             0.8      
   384        9            4              1              0            0.75      
   385        7            2              0              0             1.0      
   386        12           6              1              0       0.8333333333333334
   387        12           6              1              0       0.8333333333333334
   388        7            3              0              0             1.0      
   389        11           5              1              0             0.8      
   390        12           6              1              0       0.8333333333333334
   391        11           4              1              0            0.75      
   392        7            3              0              0             1.0      
   393        7            5              2              0             0.6      
   394        7            4              1              0            0.75      
   395        11           6              2              0       0.6666666666666666
   396        13           7              1              0       0.8571428571428571
   397        7            3              0              0             1.0      
   398        12           6              1              0       0.8333333333333334
   399        11           5              1              0             0.8      
   400        11           6              2              0       0.6666666666666666
   401        11           5              1              0             0.8      
   402        11           5              1              0             0.8      
   403        11           3              0              0             1.0      
   404        11           5              1              0             0.8      
   405        11           5              1              0             0.8      
   406        13           6              1              0       0.8333333333333334
   407        11           4              0              0             1.0      
   408        12           7              2              0       0.7142857142857143
   409        9            5              2              0             0.6      
   410        11           3              0              0             1.0      
   411        11           3              0              0             1.0      
   412        12           7              2              0       0.7142857142857143
   413        7            3              0              0             1.0      
   414        10           5              1              0             0.8      
   415        11           7              3              0       0.5714285714285714
   416        5            3              1              0       0.6666666666666666
   417        11           5              1              0             0.8      
   418        13           7              1              0       0.8571428571428571
   419        11           6              1              0       0.8333333333333334
   420        11           3              0              0             1.0      
   421        11           5              1              0             0.8      
   422        10           5              2              0             0.6      
   423        13           7              1              0       0.8571428571428571
   424        11           5              1              0             0.8      
   425        13           7              1              0       0.8571428571428571
   426        9            2              0              0             1.0      
   427        7            4              1              0            0.75      
   428        11           4              1              0            0.75      
   429        13           5              0              0             1.0      
   430        13           7              1              0       0.8571428571428571
   431        11           5              1              0             0.8      
   432        13           7              1              0       0.8571428571428571
   433        9            2              0              0             1.0      
   434        13           7              1              0       0.8571428571428571
   435        7            2              0              0             1.0      
   436        7            3              0              0             1.0      
   437        11           5              1              0             0.8      
   438        11           4              0              0             1.0      
   439        11           3              0              0             1.0      
   440        7            4              1              0            0.75      
   441        11           5              1              0             0.8      
   442        11           5              1              0             0.8      
   443        7            3              0              0             1.0      
   444        13           8              2              0            0.75      
   445        5            3              1              0       0.6666666666666666
   446        13           8              2              0            0.75      
   447        11           3              0              0             1.0      
   448        11           5              1              0             0.8      
   449        7            4              1              0            0.75      
   450        13           6              0              0             1.0      
   451        13           6              0              0             1.0      
   452        7            4              1              0            0.75      
   453        7            5              2              0             0.6      
   454        11           4              0              0             1.0      
   455        12           4              0              0             1.0      
   456        11           6              2              0       0.6666666666666666
   457        11           6              2              0       0.6666666666666666
   458        11           5              0              0             1.0      
   459        7            3              0              0             1.0      
   460        13           7              1              0       0.8571428571428571
   461        11           3              0              0             1.0      
   462        11           4              0              0             1.0      
   463        13           7              2              0       0.7142857142857143
   464        11           5              1              0             0.8      
   465        9            3              0              0             1.0      
   466        12           5              1              0             0.8      
   467        7            2              0              0             1.0      
   468        13           5              0              0             1.0      
   469        12           6              1              0       0.8333333333333334
   470        12           6              1              0       0.8333333333333334
   471        11           4              0              0             1.0      
   472        13           8              2              0            0.75      
   473        12           5              0              0             1.0      
   474        9            3              0              0             1.0      
   475        7            4              1              0            0.75      
   476        11           5              1              0             0.8      
   477        11           5              1              0             0.8      
   478        12           6              2              0       0.6666666666666666
   479        7            4              1              0            0.75      
   480        7            3              0              0             1.0      
   481        5            3              1              0       0.6666666666666666
   482        7            4              1              0            0.75      
   483        11           6              1              0       0.8333333333333334
   484        11           5              1              0             0.8      
   485        7            2              0              0             1.0      
   486        11           5              1              0             0.8      
   487        11           6              2              0       0.6666666666666666
   488        7            6              3              0             0.5      
   489        11           4              0              0             1.0      
   490        11           5              1              0             0.8      
   491        13           6              0              0             1.0      
   492        7            4              1              0            0.75      
   493        12           6              1              0       0.8333333333333334
   494        5            2              0              0             1.0      
   495        9            2              0              0             1.0      
   496        11           6              1              0       0.8333333333333334
   497        7            5              2              0             0.6      
   498        11           5              1              0             0.8      
   499        11           7              3              0       0.5714285714285714
   500        11           4              0              0             1.0      
   501        12           6              1              0       0.8333333333333334
   502        11           5              1              0             0.8      
   503        12           5              0              0             1.0      
   504        11           4              0              0             1.0      
   505        11           6              2              0       0.6666666666666666
   506        7            2              0              0             1.0      
   507        12           6              1              0       0.8333333333333334
   508        7            4              1              0            0.75      
   509        7            3              0              0             1.0      
   510        11           6              1              0       0.8333333333333334
   511        7            2              0              0             1.0      
   512        9            4              1              0            0.75      
   513        15           9              1              0       0.8888888888888888
   514        11           5              1              0             0.8      
   515        13           6              0              0             1.0      
   516        11           5              1              0             0.8      
   517        7            5              2              0             0.6      
   518        7            5              2              0             0.6      
   519        11           4              0              0             1.0      
   520        13           8              2              0            0.75      
   521        7            3              0              0             1.0      
   522        14           7              0              0             1.0      
   523        13           8              2              0            0.75      
   524        11           5              1              0             0.8      
   525        12           6              1              0       0.8333333333333334
   526        11           3              0              0             1.0      
   527        10           5              1              0             0.8      
   528        7            4              1              0            0.75      
   529        13           7              1              0       0.8571428571428571
   530        10           6              2              0       0.6666666666666666
   531        9            3              0              0             1.0      
   532        5            2              0              0             1.0      
   533        7            2              0              0             1.0      
   534        11           7              3              0       0.5714285714285714
   535        13           6              0              0             1.0      
   536        11           5              1              0             0.8      
   537        9            3              0              0             1.0      
   538        13           7              1              0       0.8571428571428571
   539        11           6              2              0       0.6666666666666666
   540        13           7              1              0       0.8571428571428571
   541        13           7              1              0       0.8571428571428571
   542        13           7              1              0       0.8571428571428571
   543        12           5              0              0             1.0      
   544        12           4              0              0             1.0      
   545        11           5              1              0             0.8      
   546        7            2              0              0             1.0      
   547        11           6              2              0       0.6666666666666666
   548        11           5              1              0             0.8      
   549        13           6              1              0       0.8333333333333334
