   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   174        16           5              0              0             1.0      
   175        17           5              1              0             0.8      
   176        16           4              1              0            0.75      
   177        17           5              1              0             0.8      
   178        10           3              0              0             1.0      
   179        23           6              2              0       0.6666666666666666
   180        20           6              1              0       0.8333333333333334
   181        17           5              1              0             0.8      
   182        14           4              1              0            0.75      
   183        29           8              2              0            0.75      
   184        17           5              1              0             0.8      
   185        17           5              1              0             0.8      
   186        22           6              1              0       0.8333333333333334
   187        8            3              0              0             1.0      
   188        14           4              1              0            0.75      
   189        7            2              0              0             1.0      
   190        8            3              0              0             1.0      
   191        20           5              2              0             0.6      
   192        19           6              0              0             1.0      
   193        14           4              1              0            0.75      
   194        10           3              0              0             1.0      
   195        17           5              1              0             0.8      
   196        11           3              1              0       0.6666666666666666
   197        16           5              0              0             1.0      
   198        20           6              1              0       0.8333333333333334
   199        19           6              1              0       0.8333333333333334
   200        10           3              0              0             1.0      
   201        19           5              1              0             0.8      
   202        14           4              1              0            0.75      
   203        10           3              0              0             1.0      
   204        10           3              0              0             1.0      
   205        18           6              0              0             1.0      
   206        28           8              2              0            0.75      
   207        16           5              1              0             0.8      
   208        9            3              0              0             1.0      
   209        14           4              1              0            0.75      
   210        23           6              2              0       0.6666666666666666
   211        16           4              1              0            0.75      
   212        20           5              1              0             0.8      
   213        10           3              0              0             1.0      
   214        17           5              1              0             0.8      
   215        17           5              1              0             0.8      
   216        19           6              0              0             1.0      
   217        22           6              1              0       0.8333333333333334
   218        11           4              0              0             1.0      
   219        13           4              1              0            0.75      
   220        23           7              2              0       0.7142857142857143
   221        12           4              0              0             1.0      
   222        16           5              1              0             0.8      
   223        17           5              1              0             0.8      
   224        12           3              1              0       0.6666666666666666
   225        28           8              2              0            0.75      
   226        22           6              2              0       0.6666666666666666
   227        18           6              0              0             1.0      
   228        8            3              0              0             1.0      
   229        10           3              0              0             1.0      
   230        22           7              1              0       0.8571428571428571
   231        7            2              0              0             1.0      
   232        16           5              1              0             0.8      
   233        18           5              1              0             0.8      
   234        19           6              1              0       0.8333333333333334
   235        16           5              1              0             0.8      
   236        16           5              1              0             0.8      
   237        25           7              2              0       0.7142857142857143
   238        12           4              0              0             1.0      
   239        16           5              1              0             0.8      
   240        22           6              2              0       0.6666666666666666
   241        9            3              0              0             1.0      
   242        26           8              1              0            0.875     
   243        11           4              0              0             1.0      
   244        17           5              1              0             0.8      
   245        26           6              3              0             0.5      
   246        17           5              1              0             0.8      
   247        8            3              0              0             1.0      
   248        14           4              1              0            0.75      
   249        17           5              1              0             0.8      
   250        8            2              0              0             1.0      
   251        18           5              1              0             0.8      
   252        23           6              2              0       0.6666666666666666
   253        23           6              2              0       0.6666666666666666
   254        17           5              1              0             0.8      
   255        20           6              1              0       0.8333333333333334
   256        17           5              1              0             0.8      
   257        26           7              2              0       0.7142857142857143
   258        20           6              1              0       0.8333333333333334
   259        23           6              2              0       0.6666666666666666
   260        20           6              1              0       0.8333333333333334
   261        14           4              1              0            0.75      
   262        14           4              1              0            0.75      
   263        26           7              2              0       0.7142857142857143
   264        5            2              0              0             1.0      
   265        23           7              1              0       0.8571428571428571
   266        14           4              1              0            0.75      
   267        24           7              2              0       0.7142857142857143
   268        17           5              1              0             0.8      
   269        26           7              2              0       0.7142857142857143
   270        17           5              0              0             1.0      
   271        26           7              2              0       0.7142857142857143
   272        17           5              1              0             0.8      
   273        16           4              1              0            0.75      
   274        22           6              2              0       0.6666666666666666
   275        25           7              2              0       0.7142857142857143
   276        16           4              1              0            0.75      
   277        16           5              1              0             0.8      
   278        22           7              1              0       0.8571428571428571
   279        25           7              2              0       0.7142857142857143
   280        16           5              1              0             0.8      
   281        22           6              2              0       0.6666666666666666
   282        18           6              0              0             1.0      
   283        21           6              2              0       0.6666666666666666
   284        14           4              1              0            0.75      
   285        21           6              2              0       0.6666666666666666
   286        23           7              1              0       0.8571428571428571
   287        13           4              0              0             1.0      
   288        17           5              1              0             0.8      
   289        23           7              1              0       0.8571428571428571
   290        17           5              1              0             0.8      
   291        17           5              1              0             0.8      
   292        22           7              1              0       0.8571428571428571
   293        15           5              0              0             1.0      
   294        21           5              2              0             0.6      
   295        18           5              1              0             0.8      
   296        35          10              2              0             0.8      
   297        14           4              1              0            0.75      
   298        22           5              2              0             0.6      
   299        10           3              0              0             1.0      
   300        15           5              0              0             1.0      
   301        22           6              1              0       0.8333333333333334
   302        19           6              1              0       0.8333333333333334
   303        22           7              1              0       0.8571428571428571
   304        13           4              1              0            0.75      
   305        17           5              1              0             0.8      
   306        21           6              1              0       0.8333333333333334
   307        27           7              3              0       0.5714285714285714
   308        7            2              0              0             1.0      
   309        19           6              1              0       0.8333333333333334
   310        26           6              3              0             0.5      
   311        15           4              1              0            0.75      
   312        19           6              1              0       0.8333333333333334
   313        16           5              1              0             0.8      
   314        18           6              0              0             1.0      
   315        27           7              2              0       0.7142857142857143
   316        23           6              2              0       0.6666666666666666
   317        20           6              1              0       0.8333333333333334
   318        16           5              0              0             1.0      
   319        23           7              1              0       0.8571428571428571
   320        16           5              0              0             1.0      
   321        17           5              1              0             0.8      
   322        26           7              2              0       0.7142857142857143
   323        20           6              1              0       0.8333333333333334
   324        29           9              1              0       0.8888888888888888
   325        18           5              1              0             0.8      
   326        17           5              1              0             0.8      
   327        17           5              1              0             0.8      
   328        17           5              1              0             0.8      
   329        20           5              2              0             0.6      
   330        25           7              1              0       0.8571428571428571
   331        23           7              1              0       0.8571428571428571
   332        15           4              1              0            0.75      
   333        14           4              1              0            0.75      
   334        14           4              1              0            0.75      
   335        16           4              1              0            0.75      
   336        29           8              2              0            0.75      
   337        17           5              1              0             0.8      
   338        24           6              2              0       0.6666666666666666
   339        17           5              1              0             0.8      
   340        16           5              0              0             1.0      
   341        9            3              0              0             1.0      
   342        23           7              1              0       0.8571428571428571
   343        20           6              1              0       0.8333333333333334
   344        20           5              2              0             0.6      
   345        14           4              1              0            0.75      
   346        28           8              2              0            0.75      
   347        12           4              0              0             1.0      
   348        25           7              2              0       0.7142857142857143
   349        28           7              3              0       0.5714285714285714
   350        22           7              1              0       0.8571428571428571
   351        14           4              1              0            0.75      
   352        10           3              0              0             1.0      
   353        10           3              0              0             1.0      
   354        14           4              1              0            0.75      
   355        15           5              0              0             1.0      
   356        20           6              1              0       0.8333333333333334
   357        14           4              0              0             1.0      
   358        20           6              1              0       0.8333333333333334
   359        20           6              1              0       0.8333333333333334
   360        16           4              1              0            0.75      
   361        20           5              2              0             0.6      
   362        19           6              0              0             1.0      
   363        11           4              0              0             1.0      
   364        22           7              0              0             1.0      
   365        24           7              1              0       0.8571428571428571
   366        16           5              1              0             0.8      
   367        18           5              1              0             0.8      
   368        20           6              1              0       0.8333333333333334
   369        16           5              0              0             1.0      
   370        16           5              1              0             0.8      
   371        22           6              2              0       0.6666666666666666
   372        16           5              1              0             0.8      
   373        31           9              2              0       0.7777777777777778
   374        17           5              1              0             0.8      
   375        16           5              1              0             0.8      
   376        14           4              1              0            0.75      
   377        22           7              1              0       0.8571428571428571
   378        7            2              0              0             1.0      
   379        6            2              0              0             1.0      
   380        21           7              0              0             1.0      
   381        16           4              1              0            0.75      
   382        19           6              1              0       0.8333333333333334
   383        16           5              1              0             0.8      
   384        14           4              1              0            0.75      
   385        7            2              0              0             1.0      
   386        19           6              1              0       0.8333333333333334
   387        21           6              1              0       0.8333333333333334
   388        10           3              0              0             1.0      
   389        17           5              1              0             0.8      
   390        20           6              1              0       0.8333333333333334
   391        14           4              1              0            0.75      
   392        10           3              0              0             1.0      
   393        20           5              2              0             0.6      
   394        14           4              1              0            0.75      
   395        23           6              2              0       0.6666666666666666
   396        23           7              1              0       0.8571428571428571
   397        10           3              0              0             1.0      
   398        23           6              2              0       0.6666666666666666
   399        17           5              1              0             0.8      
   400        23           6              2              0       0.6666666666666666
   401        17           5              1              0             0.8      
   402        17           5              1              0             0.8      
   403        8            3              0              0             1.0      
   404        17           5              1              0             0.8      
   405        17           5              1              0             0.8      
   406        20           6              1              0       0.8333333333333334
   407        11           4              0              0             1.0      
   408        26           7              2              0       0.7142857142857143
   409        20           5              2              0             0.6      
   410        8            3              0              0             1.0      
   411        8            3              0              0             1.0      
   412        26           7              2              0       0.7142857142857143
   413        10           3              0              0             1.0      
   414        17           5              1              0             0.8      
   415        29           7              3              0       0.5714285714285714
   416        11           3              1              0       0.6666666666666666
   417        17           5              1              0             0.8      
   418        24           7              1              0       0.8571428571428571
   419        20           6              1              0       0.8333333333333334
   420        10           3              0              0             1.0      
   421        16           5              1              0             0.8      
   422        20           5              2              0             0.6      
   423        22           7              1              0       0.8571428571428571
   424        16           5              1              0             0.8      
   425        22           7              1              0       0.8571428571428571
   426        8            2              0              0             1.0      
   427        13           4              1              0            0.75      
   428        15           4              1              0            0.75      
   429        16           5              0              0             1.0      
   430        23           7              1              0       0.8571428571428571
   431        17           5              1              0             0.8      
   432        26           7              2              0       0.7142857142857143
   433        5            2              0              0             1.0      
   434        25           7              1              0       0.8571428571428571
   435        7            2              0              0             1.0      
   436        10           3              0              0             1.0      
   437        17           5              1              0             0.8      
   438        12           4              0              0             1.0      
   439        10           3              0              0             1.0      
   440        14           4              1              0            0.75      
   441        16           5              1              0             0.8      
   442        17           5              1              0             0.8      
   443        10           3              0              0             1.0      
   444        28           8              2              0            0.75      
   445        11           3              1              0       0.6666666666666666
   446        28           8              2              0            0.75      
   447        8            3              0              0             1.0      
   448        16           5              1              0             0.8      
   449        15           4              1              0            0.75      
   450        18           6              0              0             1.0      
   451        18           6              0              0             1.0      
   452        13           4              1              0            0.75      
   453        19           5              2              0             0.6      
   454        12           4              0              0             1.0      
   455        12           4              0              0             1.0      
   456        22           6              2              0       0.6666666666666666
   457        22           6              2              0       0.6666666666666666
   458        16           5              0              0             1.0      
   459        10           3              0              0             1.0      
   460        22           7              1              0       0.8571428571428571
   461        8            3              0              0             1.0      
   462        11           4              0              0             1.0      
   463        24           7              2              0       0.7142857142857143
   464        17           5              1              0             0.8      
   465        8            3              0              0             1.0      
   466        17           5              1              0             0.8      
   467        7            2              0              0             1.0      
   468        16           5              0              0             1.0      
   469        22           6              1              0       0.8333333333333334
   470        20           6              1              0       0.8333333333333334
   471        11           4              0              0             1.0      
   472        29           8              2              0            0.75      
   473        16           5              0              0             1.0      
   474        8            3              0              0             1.0      
   475        16           4              1              0            0.75      
   476        17           5              1              0             0.8      
   477        17           5              1              0             0.8      
   478        26           6              3              0             0.5      
   479        14           4              1              0            0.75      
   480        10           3              0              0             1.0      
   481        11           3              1              0       0.6666666666666666
   482        14           4              1              0            0.75      
   483        20           6              1              0       0.8333333333333334
   484        17           5              1              0             0.8      
   485        8            2              0              0             1.0      
   486        17           5              1              0             0.8      
   487        23           6              2              0       0.6666666666666666
   488        26           6              3              0             0.5      
   489        11           4              0              0             1.0      
   490        17           5              1              0             0.8      
   491        18           6              0              0             1.0      
   492        16           4              1              0            0.75      
   493        19           6              1              0       0.8333333333333334
   494        8            2              0              0             1.0      
   495        8            2              0              0             1.0      
   496        20           6              1              0       0.8333333333333334
   497        20           5              2              0             0.6      
   498        16           5              1              0             0.8      
   499        28           7              3              0       0.5714285714285714
   500        12           4              0              0             1.0      
   501        19           6              1              0       0.8333333333333334
   502        17           5              1              0             0.8      
   503        16           5              0              0             1.0      
   504        11           4              0              0             1.0      
   505        23           6              2              0       0.6666666666666666
   506        7            2              0              0             1.0      
   507        20           6              1              0       0.8333333333333334
   508        14           4              1              0            0.75      
   509        10           3              0              0             1.0      
   510        20           6              1              0       0.8333333333333334
   511        8            2              0              0             1.0      
   512        13           4              1              0            0.75      
   513        28           9              1              0       0.8888888888888888
   514        16           5              1              0             0.8      
   515        19           6              0              0             1.0      
   516        16           5              1              0             0.8      
   517        20           5              2              0             0.6      
   518        19           5              2              0             0.6      
   519        12           4              0              0             1.0      
   520        29           8              2              0            0.75      
   521        10           3              0              0             1.0      
   522        21           7              0              0             1.0      
   523        28           8              2              0            0.75      
   524        16           5              1              0             0.8      
   525        19           6              1              0       0.8333333333333334
   526        9            3              0              0             1.0      
   527        17           5              1              0             0.8      
   528        14           4              1              0            0.75      
   529        22           7              1              0       0.8571428571428571
   530        23           6              2              0       0.6666666666666666
   531        10           3              0              0             1.0      
   532        8            2              0              0             1.0      
   533        7            2              0              0             1.0      
   534        27           7              3              0       0.5714285714285714
   535        19           6              0              0             1.0      
   536        17           5              1              0             0.8      
   537        8            3              0              0             1.0      
   538        25           7              1              0       0.8571428571428571
   539        23           6              2              0       0.6666666666666666
   540        23           7              1              0       0.8571428571428571
   541        23           7              1              0       0.8571428571428571
   542        24           7              2              0       0.7142857142857143
   543        16           5              0              0             1.0      
   544        14           4              0              0             1.0      
   545        17           5              1              0             0.8      
   546        8            2              0              0             1.0      
   547        23           6              2              0       0.6666666666666666
   548        17           5              1              0             0.8      
   549        21           6              1              0       0.8333333333333334
